"youtube_id","published_at","updated_at","view_count","like_count","dislike_count","favourite_count","comment_count","duration","transcript","annotation"
"NgDGlcxYrhQ","","","","","","","","","","neutral"
"vCGtkDzELAI","","","","","","","","","","neutral"
"OjPYmEZxACM","","","","","","","","","","neutral"
"GIJK3dwCWCw","","","","","","","","","","neutral"
"KjTXvC2DfJI","","","","","","","","","","neutral"
"lOr3Lio2WoM","","","","","","","","","","neutral"
"qS7mBbXxJYA","","","","","","","","","","neutral"
"WA0wKeokWUU","","","","","","","","","","neutral"
"zGxEXCV0n1M","","","","","","","","","","neutral"
"hmoAX9f6MOc","","","","","","","","","","neutral"
"xfZhb6lmxjk","","","","","","","","","","neutral"
"L6w0SSidMIo","","","","","","","","","","neutral"
"TsDhjbcxdpM","","","","","","","","","","neutral"
"V0CdS128-q4","","","","","","","","","","neutral"
"J5b_-TZwQ0I","","","","","","","","","","neutral"
"WhMGcp9xIhY","","","","","","","","","","neutral"
"UN8bJb8biZU","","","","","","","","","","neutral"
"5pdPrQFjo2o","","","","","","","","","","neutral"
"pz2p4EQtEXs","","","","","","","","","","neutral"
"ErRsMTmdQb4","","","","","","","","","","neutral"
"AjqaNQ018zU","","","","","","","","","","neutral"
"5d667Bb_iYA","","","","","","","","","","neutral"
"FudoiSkcTv8","","","","","","","","","","neutral"
"aHa9UI3yQd0","","","","","","","","","","neutral"
"nV41A8L1r3U","","","","","","","","","","neutral"
"IS5mwymTIJU","","","","","","","","","","neutral"
"8M7KGe2UnmE","","","","","","","","","","neutral"
"Gv1ywh0Q6HU","","","","","","","","","","neutral"
"MepXBJjsNxs","","","","","","","","","","neutral"
"87HTRliaxZk","","","","","","","","","","neutral"
"c5rIhZ6cwUI","","","","","","","","","","neutral"
"xcwJt4bcnXs","","","","","","","","","","neutral"
"jwvBFx2i5uY","","","","","","","","","","neutral"
"aw6RsUhw1Q8","","","","","","","","","","neutral"
"32zh2VVt0zc","","","","","","","","","","neutral"
"L6eujSJ0-RU","","","","","","","","","","neutral"
"MlLRvMs4ouY","","","","","","","","","","neutral"
"WPL3pUFtpJk","","","","","","","","","","neutral"
"DRauXXz6t0Y","","","","","","","","","","neutral"
"hwMkMoSMK6o","","","","","","","","","","neutral"
"0T5iCf-hEK0","","","","","","","","","","neutral"
"TrS0uNBuG9c","","","","","","","","","","neutral"
"3ja1ke04Tds","","","","","","","","","","neutral"
"PjOMSNZ-pIk","","","","","","","","","","neutral"
"KMc3vL_MIeo","","","","","","","","","","neutral"
"-QYIm5WV04I","","","","","","","","","","neutral"
"oCjAAVk7Uis","","","","","","","","","","neutral"
"V7XdiX_BskA","","","","","","","","","","promoting"
"VFyKkopIbNY","","","","","","","","","","neutral"
"mTn_rmpDCV8","","","","","","","","","","neutral"
"3s2qAFfpJf4","","","","","","","","","","neutral"
"LNffDecxJEI","","","","","","","","","","neutral"
"sRMMwpDTs5k","","","","","","","","","","neutral"
"zGoBFU1q4g0","","","","","","","","","","neutral"
"09yCNcjBwC4","","","","","","","","","","neutral"
"Gs26bZTRkdU","","","","","","","","","","neutral"
"E9peKIdne44","","","","","","","","","","neutral"
"eJJpSlaF4_U","","","","","","","","","","neutral"
"UMMwgvLmN-M","","","","","","","","","","neutral"
"gKfjHTk8KrY","","","","","","","","","","neutral"
"vTVQtsIfoo8","","","","","","","","","","neutral"
"-q5QJW8q7qc","","","","","","","","","","neutral"
"L0jQz6jqQS0","","","","","","","","","","neutral"
"hxUAntt1z2c","","","","","","","","","","neutral"
"gVdY9KXF_Sg","","","","","","","","","","neutral"
"VzPD009qTN4","","","","","","","","","","neutral"
"6qUdMFa3iC4","","","","","","","","","","neutral"
"l_htSPGAY7I","","","","","","","","","","neutral"
"hSWrVGcCjY0","","","","","","","","","","neutral"
"vcMI3aT8jLs","","","","","","","","","","neutral"
"BSFkcfJ6BAk","","","","","","","","","","neutral"
"U1zBvbZCDPY","","","","","","","","","","debunking"
"6UsHHOCH4q8","","","","","","","","","","neutral"
"cYoHODGg-HA","","","","","","","","","","neutral"
"XtvauVV0XY8","","","","","","","","","","neutral"
"pg1Cotr1fME","","","","","","","","","","neutral"
"rn1tjqiRVck","","","","","","","","","","neutral"
"AAGIi62-sAU","","","","","","","","","","neutral"
"IpDOvgyKw_c","","","","","","","","","","neutral"
"sZxkIR5NDxY","","","","","","","","","","neutral"
"fNyWl3xh3Lc","","","","","","","","","","neutral"
"VNqNnUJVcVs","","","","","","","","","","debunking"
"wsOYTOpwqTY","","","","","","","","","","neutral"
"vSTfgu6srRk","","","","","","","","","","neutral"
"BAIXmt58iBU","","","","","","","","","","neutral"
"1k3Fnb2wR0c","","","","","","","","","","debunking"
"wgfJuSUskMo","","","","","","","","","","neutral"
"h_31xAybfyk","","","","","","","","","","neutral"
"JHwzvVKj-ek","","","","","","","","","","neutral"
"-DTwHKQ2LHs","","","","","","","","","","debunking"
"-fs8gkiap6U","","","","","","","","","","debunking"
"3DeZk8pzx8c","","","","","","","","","","debunking"
"I8meQCl1VAc","","","","","","","","","","debunking"
"FHXN0u30vDM","","","","","","","","","","debunking"
"0dMusx4WVYY","","","","","","","","","","debunking"
"BCF8L49uyvg","","","","","","","","","","debunking"
"DHt842u_Yw4","","","","","","","","","","debunking"
"0YhC2kwbC8M","","","","","","","","","","debunking"
"0bFq_PaWBtY","","","","","","","","","","debunking"
"0lc4u0399wc","","","","","","","","","","debunking"
"2dNvtMzKEw8","","","","","","","","","","debunking"
"1Ak7Qy_dHmk","","","","","","","","","","debunking"
"2toTcfmfIDQ","","","","","","","","","","debunking"
"3YtoMamr8ik","","","","","","","","","","debunking"
"3a8x798M_pQ","","","","","","","","","","debunking"
"3b_nI6DlZP0","","","","","","","","","","debunking"
"4LFZA0Rx1gg","","","","","","","","","","debunking"
"4LUDXpMhkNk","","","","","","","","","","debunking"
"5Aw_kOGlayk","","","","","","","","","","debunking"
"4a74vfWQmb8","","","","","","","","","","debunking"
"7v00toMghns","","","","","","","","","","debunking"
"9wCFIJ-XnRY","","","","","","","","","","debunking"
"Aj6Kc1mvsdo","","","","","","","","","","debunking"
"CuwjWZV8EA0","","","","","","","","","","debunking"
"CxWLFKNc1-c","","","","","","","","","","debunking"
"E_PKQ_M7AtU","","","","","","","","","","debunking"
"Fm6VtLLF0ms","","","","","","","","","","debunking"
"6Ghzi_bIpbM","","","","","","","","","","debunking"
"6fn2lXKzddg","","","","","","","","","","debunking"
"701uS_hGlk4","","","","","","","","","","debunking"
"70ib5ttJ-DM","","","","","","","","","","debunking"
"83Ax4yncDbc","","","","","","","","","","debunking"
"9jI8Uqip60w","","","","","","","","","","debunking"
"BLQoaiOOmXA","","","","","","","","","","debunking"
"BmzSQJ42G94","","","","","","","","","","debunking"
"CbTaDOuSePk","","","","","","","","","","debunking"
"FKd-xZGknZ8","","","","","","","","","","debunking"
"FzF1KySHmUA","","","","","","","","","","debunking"
"Hki30uLgsnU","","","","","","","","","","debunking"
"MFLtTK13G2w","","","","","","","","","","debunking"
"MYtii-u_VGw","","","","","","","","","","debunking"
"Nbxa2LTl_OY","","","","","","","","","","debunking"
"ObWqK9IYZ08","","","","","","","","","","debunking"
"RFrlFPwvrGM","","","","","","","","","","debunking"
"ReBPqguolu8","","","","","","","","","","debunking"
"RfdZTZQvuCo","","","","","","","","","","debunking"
"IhB4RaJLllQ","","","","","","","","","","debunking"
"NKQI18jr8Oc","","","","","","","","","","debunking"
"OTSXGyGhrPo","","","","","","","","","","debunking"
"PBGdr_RSSO0","","","","","","","","","","debunking"
"T9kZ0X0O8Qg","","","","","","","","","","debunking"
"Ju7Yt0LMiVk","","","","","","","","","","debunking"
"KNqth-QjnM8","","","","","","","","","","debunking"
"NAC7QF1yp-g","","","","","","","","","","debunking"
"ODBbSgvi57c","","","","","","","","","","debunking"
"RX5R_-iO3yg","","","","","","","","","","debunking"
"T4WjyTV98lg","","","","","","","","","","debunking"
"U_BnfpOiMDs","","","","","","","","","","debunking"
"VEDycfVoFaU","","","","","","","","","","debunking"
"SIrlAQear_E","","","","","","","","","","debunking"
"ZuiHFg_nfnE","","","","","","","","","","debunking"
"aSHFzRnK9rE","","","","","","","","","","debunking"
"au4QBYXZmYw","","","","","","","","","","debunking"
"dyv7pX5Xfp0","","","","","","","","","","debunking"
"eGGjCZbMh9Y","","","","","","","","","","debunking"
"gH02Eh44yUg","","","","","","","","","","debunking"
"VTAyGLEk_FE","","","","","","","","","","debunking"
"Xcc_Bwh4uTE","","","","","","","","","","debunking"
"b_6-iVz1R0o","","","","","","","","","","debunking"
"dKLh43pOEuo","","","","","","","","","","debunking"
"fmv6MB_t5Hc","","","","","","","","","","debunking"
"gf2bObJGFkg","","","","","","","","","","debunking"
"hPSVUpMsveY","","","","","","","","","","debunking"
"kfLx9EjHomc","","","","","","","","","","debunking"
"WsQ_ROIkyPM","","","","","","","","","","debunking"
"Xyiy2fiV_Mc","","","","","","","","","","debunking"
"YKXw_3Pblh8","","","","","","","","","","debunking"
"fmY0rroFYmg","","","","","","","","","","debunking"
"gsUYhrXonXQ","","","","","","","","","","debunking"
"hbeJuZNpuvQ","","","","","","","","","","debunking"
"k1AIQw8SvxM","","","","","","","","","","debunking"
"kgUDbvKYbWk","","","","","","","","","","debunking"
"ktfnyC5lR3U","","","","","","","","","","debunking"
"xL5TLfL5_PA","","","","","","","","","","debunking"
"ZaSxqSLAp8E","","","","","","","","","","debunking"
"_bt8Zcp2riU","","","","","","","","","","debunking"
"aJcTBnDIZeE","","","","","","","","","","debunking"
"cp8vldOeI28","","","","","","","","","","debunking"
"cwZb2mqId0A","","","","","","","","","","debunking"
"de1XS8jDX64","","","","","","","","","","debunking"
"fKhlgIpVWWo","","","","","","","","","","debunking"
"iOfcyYlQzZk","","","","","","","","","","debunking"
"j5SdADq9E1U","","","","","","","","","","debunking"
"lN_3FfznXLE","","","","","","","","","","debunking"
"nN3qUXJp7l0","","","","","","","","","","debunking"
"kGeLOjF2yQI","","","","","","","","","","debunking"
"kYneyXrc-90","","","","","","","","","","debunking"
"lCDCOckaTTg","","","","","","","","","","debunking"
"qGtVaSFmBlg","","","","","","","","","","debunking"
"t1wQ2BJsgx0","","","","","","","","","","debunking"
"tAHWfSIuOFQ","","","","","","","","","","debunking"
"foTAzuHX9p4","","","","","","","","","","promoting"
"1wlU6pfN8dU","","","","","","","","","","promoting"
"30mkxLR00wQ","","","","","","","","","","promoting"
"lKrVPxLwBqo","","","","","","","","","","debunking"
"nC7y1HGJWvM","","","","","","","","","","debunking"
"q9ZVRAY6Q7k","","","","","","","","","","debunking"
"r_UYZITc_90","","","","","","","","","","debunking"
"vRm1xQD0aLs","","","","","","","","","","debunking"
"vWNfFlXOF58","","","","","","","","","","debunking"
"x9D9rElKYKI","","","","","","","","","","debunking"
"xC9APKoPE2c","","","","","","","","","","debunking"
"xUcYQ7slmRw","","","","","","","","","","debunking"
"p80hXaM4QgU","","","","","","","","","","debunking"
"r1gbQvbimNE","","","","","","","","","","debunking"
"s7RQ2f9NV70","","","","","","","","","","debunking"
"uFFse7WQ12w","","","","","","","","","","debunking"
"uskEP89S-ec","","","","","","","","","","debunking"
"wToSY9o1cQA","","","","","","","","","","debunking"
"wYgZOaNU6mw","","","","","","","","","","debunking"
"xbZN7QLjy2U","","","","","","","","","","debunking"
"yCI20qp1Ers","","","","","","","","","","debunking"
"1_mjDA9pI04","","","","","","","","","","promoting"
"2pL0dbSLml8","","","","","","","","","","promoting"
"3F1yJ-glMqM","","","","","","","","","","promoting"
"3XciOJ_OjoM","","","","","","","","","","promoting"
"6I_FGNvMaak","","","","","","","","","","promoting"
"78OyHkGh04o","","","","","","","","","","promoting"
"8QLyum1gxBc","","","","","","","","","","promoting"
"SZ8UWobHA3M","","","","","","","","","","neutral"
"ytAsil0QOMw","","","","","","","","","","debunking"
"z2f3O0C2_y0","","","","","","","","","","debunking"
"zLMg7ds_Lhs","","","","","","","","","","debunking"
"-xE4Mo1xX9Q","","","","","","","","","","promoting"
"0SjKk46qxxY","","","","","","","","","","promoting"
"2AX_0mFvgmU","","","","","","","","","","promoting"
"48V41HqIyRw","","","","","","","","","","promoting"
"5sxQBtnNbWI","","","","","","","","","","promoting"
"A5Tcs45q8qk","","","","","","","","","","promoting"
"0MaXgx7jCE4","","","","","","","","","","promoting"
"0qjRP_w2rhk","","","","","","","","","","promoting"
"5CAj3p2F9FQ","","","","","","","","","","promoting"
"5HqqnrQWC5U","","","","","","","","","","promoting"
"7aNnDjQxBNQ","","","","","","","","","","promoting"
"7ghw_1YRXJA","","","","","","","","","","promoting"
"7ynkAL5UUZU","","","","","","","","","","promoting"
"8pUOcVnyg4o","","","","","","","","","","promoting"
"9z_XyJg0HhI","","","","","","","","","","promoting"
"jhnKBKZvb_U","","","","","","","","","","neutral"
"6zm7LfuDCu8","","","","","","","","","","promoting"
"A1nPSCXmKCQ","","","","","","","","","","promoting"
"BUJwHlWT6Fs","","","","","","","","","","promoting"
"CnXCYs8gevI","","","","","","","","","","promoting"
"L5is16A8pfw","","","","","","","","","","promoting"
"LOM-cSa93IM","","","","","","","","","","promoting"
"NOWZGky6Rc0","","","","","","","","","","promoting"
"OA7bTl7BzG0","","","","","","","","","","promoting"
"PhLzMQKyYPQ","","","","","","","","","","promoting"
"VBz2n0aUHNE","","","","","","","","","","promoting"
"9jS7Z-95XJ4","","","","","","","","","","promoting"
"Bf3URTq4PXk","","","","","","","","","","promoting"
"FeTaejpg18g","","","","","","","","","","promoting"
"FuinaIm-kd4","","","","","","","","","","promoting"
"GDKc6X8TXNE","","","","","","","","","","promoting"
"GUwyt1LutSg","","","","","","","","","","promoting"
"HXrCpSiVux4","","","","","","","","","","promoting"
"I7qs_QjyTb0","","","","","","","","","","promoting"
"MYMguvUcvbs","","","","","","","","","","promoting"
"OG9mYk2LkPM","","","","","","","","","","promoting"
"W2YtR6eFWxw","","","","","","","","","","promoting"
"AFnh06drH48","","","","","","","","","","promoting"
"AXwtrMJoqvg","","","","","","","","","","promoting"
"CMBqvQvF_LI","","","","","","","","","","promoting"
"DT4SFJAmAV4","","","","","","","","","","promoting"
"DjwiOypU16k","","","","","","","","","","promoting"
"GEVwQJG29pM","","","","","","","","","","promoting"
"HtobUe6z6eU","","","","","","","","","","promoting"
"I7gZGOrPPv0","","","","","","","","","","promoting"
"IXpkrXGouts","","","","","","","","","","promoting"
"QhxTwcslfCY","","","","","","","","","","promoting"
"EOJ4z8yqa54","","","","","","","","","","promoting"
"FUbP7dMVoww","","","","","","","","","","promoting"
"JCvG463pVpM","","","","","","","","","","promoting"
"LOyQkdVFobM","","","","","","","","","","promoting"
"MeHqsfgB2v8","","","","","","","","","","promoting"
"PGchJ3b6hVE","","","","","","","","","","promoting"
"PhPqf3sQR1I","","","","","","","","","","promoting"
"Pi7vJU0sGR0","","","","","","","","","","promoting"
"Qe_9gSO6TZA","","","","","","","","","","promoting"
"U5Hmjklmy6o","","","","","","","","","","promoting"
"Pi1YAVkpuM8","","","","","","","","","","promoting"
"RwjuSBXjelU","","","","","","","","","","promoting"
"VdDAGtYz04o","","","","","","","","","","promoting"
"XdIk31kU1XA","","","","","","","","","","promoting"
"YUT-p2so_k4","","","","","","","","","","promoting"
"Z11BoRjjnEE","","","","","","","","","","promoting"
"ZPb7RmrkpEg","","","","","","","","","","promoting"
"QpwbKgp6zpg","","","","","","","","","","promoting"
"RbwR_uHhiI0","","","","","","","","","","promoting"
"RrKG8OOof1o","","","","","","","","","","promoting"
"UM4wZpFpw0U","","","","","","","","","","promoting"
"VSUaYmsZeOs","","","","","","","","","","promoting"
"VigRUhZQUVM","","","","","","","","","","promoting"
"X_P5KWSXZF4","","","","","","","","","","promoting"
"SHJzlpBTqmc","","","","","","","","","","promoting"
"V7iBUkshzHE","","","","","","","","","","promoting"
"W9W1zJ0BMro","","","","","","","","","","promoting"
"YU6g4IUjqFM","","","","","","","","","","promoting"
"aImuFzCYrSU","","","","","","","","","","promoting"
"aQ7_9eIAlT4","","","","","","","","","","promoting"
"hErut24JMvg","","","","","","","","","","promoting"
"hF1akWl1k68","","","","","","","","","","promoting"
"j7TOPdn_d6o","","","","","","","","","","promoting"
"jlUNJzU9Mdw","","","","","","","","","","promoting"
"kcd6PQAKmj4","","","","","","","","","","promoting"
"WNWW8swrvWs","","","","","","","","","","promoting"
"YEj0x7IRca8","","","","","","","","","","promoting"
"YbV6L5d_aJI","","","","","","","","","","promoting"
"Z1UzHcavypY","","","","","","","","","","promoting"
"Zz9Bzi_GyD0","","","","","","","","","","promoting"
"bZ8CbelERM8","","","","","","","","","","promoting"
"d3jrLXkuKcw","","","","","","","","","","promoting"
"ebyPpFhaNDs","","","","","","","","","","promoting"
"ep-CIUv1_dw","","","","","","","","","","promoting"
"exA8frs4Ubo","","","","","","","","","","promoting"
"f7MOyTeIqgs","","","","","","","","","","promoting"
"XsBQpuBklI8","","","","","","","","","","promoting"
"eN4XICOyRb8","","","","","","","","","","promoting"
"fuiQj1WQzPQ","","","","","","","","","","promoting"
"i1BLRpiRVnY","","","","","","","","","","promoting"
"jf0khstYDLA","","","","","","","","","","promoting"
"PbdOu1YYpOk","","","","","","","","","","neutral"
"oU3jPeBCAwI","","","","","","","","","","promoting"
"q7pzg9xpAOE","","","","","","","","","","promoting"
"S8zuy4H-1WY","","","","","","","","","","neutral"
"s3xmxWhAvb4","","","","","","","","","","promoting"
"t0pk7QwifeY","","","","","","","","","","promoting"
"tNyPNEqhVSk","","","","","","","","","","promoting"
"xciCJfbTvE4","","","","","","","","","","promoting"
"_XjLzPivKp8","","","","","","","","","","promoting"
"al7Dd1UIHnE","","","","","","","","","","promoting"
"cUg9vwIfGJY","","","","","","","","","","promoting"
"c_XbwtXAhKk","","","","","","","","","","promoting"
"dC7LLr93U_s","","","","","","","","","","promoting"
"ehrcUQFul5E","","","","","","","","","","promoting"
"fan7PuyFZNk","","","","","","","","","","promoting"
"ft6rKeUXd5I","","","","","","","","","","promoting"
"gC1epPqqziE","","","","","","","","","","promoting"
"gR6KVYJ73AU","","","","","","","","","","promoting"
"km1vtV5rR9A","","","","","","","","","","promoting"
"NOuvSdJUNgk","","","","","","","","","","neutral"
"qdLh_Iwnrgg","","","","","","","","","","promoting"
"rJrfo6G2sMY","","","","","","","","","","promoting"
"sWhavDJlVyw","","","","","","","","","","promoting"
"seqKlU3rTrA","","","","","","","","","","promoting"
"WUtAxUQjwB4","","","","","","","","","","neutral"
"knaW-GxMDXw","","","","","","","","","","promoting"
"lZaD-H_j3pU","","","","","","","","","","promoting"
"u0oFZ8LAFkk","","","","","","","","","","neutral"
"mtZpyj4vpnM","","","","","","","","","","promoting"
"n4Bj-FAiUHQ","","","","","","","","","","promoting"
"nXxbo09DxYw","","","","","","","","","","promoting"
"o6SAjwnVG7o","","","","","","","","","","promoting"
"pU8bOYY4Ia0","","","","","","","","","","promoting"
"JEYh5WACqEk","","","","","","","","","","neutral"
"rk2vYLZ5A3U","","","","","","","","","","promoting"
"AzAN53uhZd0","","","","","","","","","","neutral"
"9dq9AX-Z1pc","","","","","","","","","","neutral"
"mEfJO0-cTis","","","","","","","","","","promoting"
"n4kSOxSF1i0","","","","","","","","","","promoting"
"oFnFro4siRk","","","","","","","","","","neutral"
"nhgFwt6u084","","","","","","","","","","promoting"
"p6ccaX4u3k0","","","","","","","","","","promoting"
"q1EU7IaMM_k","","","","","","","","","","promoting"
"tXJLoezDoAc","","","","","","","","","","promoting"
"vyAh9OENJPU","","","","","","","","","","promoting"
"x9u5pkZBYe0","","","","","","","","","","promoting"
"xyjppxh2-C0","","","","","","","","","","promoting"
"yNVgzk3tbl0","","","","","","","","","","promoting"
"yZFNJplylns","","","","","","","","","","promoting"
"ycxsnA75-Jo","","","","","","","","","","promoting"
"z9Vr1WbPF9I","","","","","","","","","","promoting"
"RjWWTTMj0xw","","","","","","","","","","neutral"
"DfY-DRsE86s","","","","","","","","","","neutral"
"b_TkFhj9mgk","","","","","","","","","","neutral"
"OCrxD19DHA8","","","","","","","","","","neutral"
"mCzchPx3yF8","","","","","","","","","","neutral"
"0fKBhvDjuy0","","","","","","","","","","neutral"
"1lIfbqfoGMo","","","","","","","","","","neutral"
"XGRE_7yz_kM","","","","","","","","","","neutral"
"QMWlRWnAZH8","","","","","","","","","","neutral"
"Sbp_EeBk-As","","","","","","","","","","neutral"
"J6lyURyVz7k","","","","","","","","","","neutral"
"LqTjYAQunyQ","","","","","","","","","","neutral"
"5KO6mWHvVks","","","","","","","","","","neutral"
"CHjVz6nHh7Y","","","","","","","","","","neutral"
"T-xMCFOwllE","","","","","","","","","","neutral"
"7VZNGgDjsMo","","","","","","","","","","neutral"
"_ZDEWVJan0s","","","","","","","","","","neutral"
"TBvaIUdmiEY","","","","","","","","","","neutral"
"erA3WQE9Zes","","","","","","","","","","neutral"
"ecfqbWCiZSA","","","","","","","","","","neutral"
"b22HKFMIfWo","","","","","","","","","","neutral"
"Da-2h2B4faU","","","","","","","","","","neutral"
"PaErPyEnDvk","","","","","","","","","","neutral"
"NOEBVWc8crI","","","","","","","","","","neutral"
"3mnSDifDSxQ","","","","","","","","","","neutral"
"Da8-QfGemgo","","","","","","","","","","neutral"
"AcbqB0pFRPA","","","","","","","","","","neutral"
"Q7yvvq-9ytE","","","","","","","","","","neutral"
"qZWPBKULkdQ","","","","","","","","","","neutral"
"HaFaf7vbgpE","","","","","","","","","","neutral"
"uSTdUqgIdyk","","","","","","","","","","neutral"
"bIAF7kBbGKk","","","","","","","","","","neutral"
"ELHOXi2t3lk","","","","","","","","","","neutral"
"0JBdedLx-GI","","","","","","","","","","neutral"
"NMBNZspmn7I","","","","","","","","","","neutral"
"WlQH3MHhm0Y","","","","","","","","","","neutral"
"SGJ5cZnoodY","","","","","","","","","","neutral"
"tq6be-CZJ3w","","","","","","","","","","neutral"
"g7DpYWR8vqA","","","","","","","","","","neutral"
"pOEbUUS4APk","","","","","","","","","","neutral"
"jjy-eqWM38g","","","","","","","","","","neutral"
"h667P20VFO4","","","","","","","","","","neutral"
"X_9cyPIvdyo","","","","","","","","","","neutral"
"aR5N2Jl8k14","","","","","","","","","","neutral"
"UwsrzCVZAb8","","","","","","","","","","neutral"
"yqc9zX04DXs","","","","","","","","","","neutral"
"cnc_X-oDWsE","","","","","","","","","","neutral"
"qaIghx4QRN4","","","","","","","","","","neutral"
"oYp5XuGYqqY","","","","","","","","","","neutral"
"j5cLEbCtz4g","","","","","","","","","","neutral"
"IJhgZBn-LHg","","","","","","","","","","neutral"
"POVfKYxEOJw","","","","","","","","","","neutral"
"-Wfu0GR-mE8","","","","","","","","","","neutral"
"z7667jwwX00","","","","","","","","","","neutral"
"Js-CxhYO590","","","","","","","","","","neutral"
"4xIQGbYur9Q","","","","","","","","","","neutral"
"kDZne1Nz7n8","","","","","","","","","","neutral"
"1Jj-sJ78O6M","","","","","","","","","","neutral"
"vl802lHAk5Y","","","","","","","","","","neutral"
"um2Q9aUecy0","","","","","","","","","","neutral"
"gTPY8Q0raU4","","","","","","","","","","neutral"
"r9PeYPHdpNo","","","","","","","","","","neutral"
"KsDGDzwuQ-I","","","","","","","","","","neutral"
"UM82qxxskZE","","","","","","","","","","neutral"
"2_p2ELD7npw","","","","","","","","","","neutral"
"enSXh4YY9Ws","","","","","","","","","","neutral"
"1gHbwT_R9t0","","","","","","","","","","neutral"
"qx2IsmrCs3c","","","","","","","","","","neutral"
"b2d8u2QyvAo","","","","","","","","","","neutral"
"kTol09RwS6A","","","","","","","","","","neutral"
"kT9GqvgipOQ","","","","","","","","","","neutral"
"QQn8X4FbpTM","","","","","","","","","","neutral"
"pL4FYXj0qQQ","","","","","","","","","","neutral"
"E3aNbNxKS6s","","","","","","","","","","neutral"
"5eqPpc0nL6o","","","","","","","","","","neutral"
"qxtOV4Ng4K4","","","","","","","","","","neutral"
"kHy1j4LiyGQ","","","","","","","","","","neutral"
"3QWatKc-8JE","","","","","","","","","","neutral"
"7MFKy7DJsCY","","","","","","","","","","neutral"
"CQGjNu6Inak","","","","","","","","","","neutral"
"V1RPi2MYptM","","","","","","","","","","neutral"
"53vLQnuV9FY","","","","","","","","","","neutral"
"8mve0UoSxTo","","","","","","","","","","neutral"
"4mK10v0H3YA","","","","","","","","","","neutral"
"E52EV2FPT2I","","","","","","","","","","neutral"
"q0mljE9K-gY","","","","","","","","","","neutral"
"uYKLCcIWyiA","","","","","","","","","","neutral"
"BWYIgqMEE2o","","","","","","","","","","neutral"
"YkS1U5lfSRw","","","","","","","","","","neutral"
"TSiG71hOj9A","","","","","","","","","","neutral"
"5c-fH8zKebg","","","","","","","","","","neutral"
"sbYX4Lur4Yc","","","","","","","","","","neutral"
"MMNSTyjKkrU","","","","","","","","","","neutral"
"n8ncOf82ZJ0","","","","","","","","","","neutral"
"pQ9VBLLprpo","","","","","","","","","","neutral"
"DelofzqFFm8","","","","","","","","","","neutral"
"H0bA72fjHMQ","","","","","","","","","","neutral"
"z6kgvhG3AkI","","","","","","","","","","neutral"
"MoHiMaZek3U","","","","","","","","","","neutral"
"LrrNu_m_9K4","","","","","","","","","","neutral"
"gHhs7UMuwkc","","","","","","","","","","neutral"
"Wo6OO992ywI","","","","","","","","","","neutral"
"BV_DkQCNfu4","","","","","","","","","","neutral"
"q1O11kP6x1k","","","","","","","","","","neutral"
"-_qpzFlpgpo","","","","","","","","","","neutral"
"CmtH3nIlELc","","","","","","","","","","neutral"
"TdjAJeUy0zM","","","","","","","","","","neutral"
"DPPnrDdNoUU","","","","","","","","","","neutral"
"fV07SJz1YXI","","","","","","","","","","neutral"
"7f9d7XZu8UQ","","","","","","","","","","neutral"
"2SxXjN7WT90","","","","","","","","","","neutral"
"6O8ji46VBK0","","","","","","","","","","neutral"
"Unzc731iCUY","","","","","","","","","","neutral"
"cL2O-MyvtPs","","","","","","","","","","neutral"
"RzJ4GoXk6qw","","","","","","","","","","neutral"
"tAZTQPgt9Zc","","","","","","","","","","neutral"
"JkaxUblCGz0","","","","","","","","","","neutral"
"ggwX_uZW3i4","","","","","","","","","","neutral"
"y5x-KjBME_E","","","","","","","","","","neutral"
"rStsx8SGsPc","","","","","","","","","","neutral"
"3qMemn__kK8","","","","","","","","","","neutral"
"Va_C_ceDaFk","","","","","","","","","","neutral"
"fkd3BVM7b94","","","","","","","","","","neutral"
"S7SQoQj9868","","","","","","","","","","neutral"
"4RGizqsLumo","","","","","","","","","","neutral"
"NPic_MsN-y8","","","","","","","","","","neutral"
"ORvK0_7oQn0","","","","","","","","","","neutral"
"xq_kI2xpsJw","","","","","","","","","","neutral"
"pq_aV5hy7Bc","","","","","","","","","","neutral"
"6RDffMCAujg","","","","","","","","","","neutral"
"hFjQBv3p7gI","","","","","","","","","","neutral"
"WK5YXZIIEKU","","","","","","","","","","neutral"
"Vi6fjs_8Yx8","","","","","","","","","","neutral"
"NGEndcJQhcQ","","","","","","","","","","neutral"
"4KRZQQ_eICo","","","","","","","","","","neutral"
"lKVMKFnQc0w","","","","","","","","","","neutral"
"Q6mjluqgvZ0","","","","","","","","","","neutral"
"dBwNadry-TU","","","","","","","","","","neutral"
"tepOs-KWxLE","","","","","","","","","","neutral"
"9eKbIvgIdtU","","","","","","","","","","neutral"
"2h3HxJUrj_c","","","","","","","","","","neutral"
"TwaIQy0VQso","","","","","","","","","","neutral"
"DtwD-c9hn58","","","","","","","","","","neutral"
"1wAaI_6b9JE","","","","","","","","","","neutral"
"d4EgbgTm0Bg","","","","","","","","","","neutral"
"2AzFd3KdHCI","","","","","","","","","","neutral"
"N-NTXoYTvao","","","","","","","","","","neutral"
"tFgF1JPNR5E","","","","","","","","","","neutral"
"k8l2fdpbNh0","","","","","","","","","","neutral"
"kF4ju6j6aLE","","","","","","","","","","neutral"
"LXuKk0tHtnY","","","","","","","","","","neutral"
